Model unknown

  Variables:
    Q : Size=23409, Index=Q_index
         (146, 77) :     0 :   0.0 :     1 : False : False : Binary
         (146, 78) :     0 :   0.0 :     1 : False : False : Binary
         (146, 79) :     0 :   0.0 :     1 : False : False : Binary
         (146, 80) :     0 :   0.0 :     1 : False : False : Binary
         (146, 81) :     0 :   0.0 :     1 : False : False : Binary
         (146, 82) :     0 :   0.0 :     1 : False : False : Binary
         (146, 83) :     0 :   0.0 :     1 : False : False : Binary
         (146, 84) :     0 :   0.0 :     1 : False : False : Binary
         (146, 85) :     0 :   0.0 :     1 : False : False : Binary
         (146, 86) :     0 :   0.0 :     1 : False : False : Binary
         (146, 87) :     0 :   0.0 :     1 : False : False : Binary
         (146, 88) :     0 :   0.0 :     1 : False : False : Binary
         (146, 89) :     0 :   0.0 :     1 : False : False : Binary
         (146, 90) :     0 :   0.0 :     1 : False : False : Binary
         (146, 91) :     0 :   0.0 :     1 : False : False : Binary
         (146, 92) :     0 :   0.0 :     1 : False : False : Binary
         (146, 93) :     0 :   0.0 :     1 : False : False : Binary
         (146, 94) :     0 :   0.0 :     1 : False : False : Binary
         (146, 95) :     0 :   0.0 :     1 : False : False : Binary
         (146, 96) :     0 :   0.0 :     1 : False : False : Binary
         (146, 97) :     0 :   0.0 :     1 : False : False : Binary
         (146, 98) :     0 :   0.0 :     1 : False : False : Binary
         (146, 99) :     0 :   0.0 :     1 : False : False : Binary
        (146, 100) :     0 :   0.0 :     1 : False : False : Binary
        (146, 101) :     0 :   0.0 :     1 : False : False : Binary
        (146, 102) :     0 :   0.0 :     1 : False : False : Binary
        (146, 103) :     0 :   0.0 :     1 : False : False : Binary
        (146, 104) :     0 :   0.0 :     1 : False : False : Binary
        (146, 105) :     0 :   0.0 :     1 : False : False : Binary
        (146, 106) :     0 :   0.0 :     1 : False : False : Binary
        (146, 107) :     0 :   0.0 :     1 : False : False : Binary
        (146, 108) :     0 :   0.0 :     1 : False : False : Binary
        (146, 109) :     0 :   0.0 :     1 : False : False : Binary
        (146, 110) :     0 :   0.0 :     1 : False : False : Binary
        (146, 111) :     0 :   0.0 :     1 : False : False : Binary
        (146, 112) :     0 :   0.0 :     1 : False : False : Binary
        (146, 113) :     0 :   0.0 :     1 : False : False : Binary
        (146, 114) :     0 :   0.0 :     1 : False : False : Binary
        (146, 115) :     0 :   0.0 :     1 : False : False : Binary
        (146, 116) :     0 :   0.0 :     1 : False : False : Binary
        (146, 117) :     0 :   0.0 :     1 : False : False : Binary
        (146, 118) :     0 :   0.0 :     1 : False : False : Binary
        (146, 119) :     0 :   0.0 :     1 : False : False : Binary
        (146, 120) :     0 :   0.0 :     1 : False : False : Binary
        (146, 121) :     0 :   0.0 :     1 : False : False : Binary
        (146, 122) :     0 :   0.0 :     1 : False : False : Binary
        (146, 123) :     0 :   0.0 :     1 : False : False : Binary
        (146, 124) :     0 :   0.0 :     1 : False : False : Binary
        (146, 125) :     0 :   0.0 :     1 : False : False : Binary
        (146, 126) :     0 :   0.0 :     1 : False : False : Binary
        (146, 127) :     0 :   0.0 :     1 : False : False : Binary
        (146, 128) :     0 :   0.0 :     1 : False : False : Binary
        (146, 129) :     0 :   0.0 :     1 : False : False : Binary
        (146, 130) :     0 :   0.0 :     1 : False : False : Binary
        (146, 131) :     0 :   0.0 :     1 : False : False : Binary
        (146, 132) :     0 :   0.0 :     1 : False : False : Binary
        (146, 133) :     0 :   0.0 :     1 : False : False : Binary
        (146, 134) :     0 :   0.0 :     1 : False : False : Binary
        (146, 135) :     0 :   0.0 :     1 : False : False : Binary
        (146, 136) :     0 :   0.0 :     1 : False : False : Binary
        (146, 137) :     0 :   0.0 :     1 : False : False : Binary
        (146, 138) :     0 :   0.0 :     1 : False : False : Binary
        (146, 139) :     0 :   0.0 :     1 : False : False : Binary
        (146, 140) :     0 :   0.0 :     1 : False : False : Binary
        (146, 141) :     0 :   0.0 :     1 : False : False : Binary
        (146, 142) :     0 :   0.0 :     1 : False : False : Binary
        (146, 143) :     0 :   0.0 :     1 : False : False : Binary
        (146, 144) :     0 :   0.0 :     1 : False : False : Binary
        (146, 145) :     0 :   0.0 :     1 : False : False : Binary
        (146, 146) :     0 :   0.0 :     1 : False : False : Binary
        (146, 147) :     0 :   0.0 :     1 : False : False : Binary
        (146, 148) :     0 :   0.0 :     1 : False : False : Binary
        (146, 149) :     0 :   0.0 :     1 : False : False : Binary
        (146, 150) :     0 :   0.0 :     1 : False : False : Binary
        (146, 151) :     0 :   0.0 :     1 : False : False : Binary
        (146, 152) :     0 :   0.0 :     1 : False : False : Binary
          (147, 0) :     0 :   0.0 :     1 : False : False : Binary
          (147, 1) :     0 :   0.0 :     1 : False : False : Binary
          (147, 2) :     0 :   0.0 :     1 : False : False : Binary
          (147, 3) :     0 :   0.0 :     1 : False : False : Binary
          (147, 4) :     0 :   0.0 :     1 : False : False : Binary
          (147, 5) :     0 :   0.0 :     1 : False : False : Binary
          (147, 6) :     0 :   0.0 :     1 : False : False : Binary
          (147, 7) :     0 :   0.0 :     1 : False : False : Binary
          (147, 8) :     0 :   0.0 :     1 : False : False : Binary
          (147, 9) :     0 :   0.0 :     1 : False : False : Binary
         (147, 10) :     0 :   0.0 :     1 : False : False : Binary
         (147, 11) :     0 :   0.0 :     1 : False : False : Binary
         (147, 12) :     0 :   0.0 :     1 : False : False : Binary
         (147, 13) :     0 :   0.0 :     1 : False : False : Binary
         (147, 14) :     0 :   0.0 :     1 : False : False : Binary
         (147, 15) :     0 :   0.0 :     1 : False : False : Binary
         (147, 16) :     0 :   0.0 :     1 : False : False : Binary
         (147, 17) :     0 :   0.0 :     1 : False : False : Binary
         (147, 18) :     0 :   0.0 :     1 : False : False : Binary
         (147, 19) :     0 :   0.0 :     1 : False : False : Binary
         (147, 20) :     0 :   0.0 :     1 : False : False : Binary
         (147, 21) :     0 :   0.0 :     1 : False : False : Binary
         (147, 22) :     0 :   0.0 :     1 : False : False : Binary
         (147, 23) :     0 :   0.0 :     1 : False : False : Binary
         (147, 24) :     0 :   0.0 :     1 : False : False : Binary
         (147, 25) :     0 :   0.0 :     1 : False : False : Binary
         (147, 26) :     0 :   0.0 :     1 : False : False : Binary
         (147, 27) :     0 :   0.0 :     1 : False : False : Binary
         (147, 28) :     0 :   0.0 :     1 : False : False : Binary
         (147, 29) :     0 :   0.0 :     1 : False : False : Binary
         (147, 30) :     0 :   0.0 :     1 : False : False : Binary
         (147, 31) :     0 :   0.0 :     1 : False : False : Binary
         (147, 32) :     0 :   0.0 :     1 : False : False : Binary
         (147, 33) :     0 :   0.0 :     1 : False : False : Binary
         (147, 34) :     0 :   0.0 :     1 : False : False : Binary
         (147, 35) :     0 :   0.0 :     1 : False : False : Binary
         (147, 36) :     0 :   0.0 :     1 : False : False : Binary
         (147, 37) :     0 :   0.0 :     1 : False : False : Binary
         (147, 38) :     0 :   0.0 :     1 : False : False : Binary
         (147, 39) :     0 :   0.0 :     1 : False : False : Binary
         (147, 40) :     0 :   0.0 :     1 : False : False : Binary
         (147, 41) :     0 :   0.0 :     1 : False : False : Binary
         (147, 42) :     0 :   0.0 :     1 : False : False : Binary
         (147, 43) :     0 :   0.0 :     1 : False : False : Binary
         (147, 44) :     0 :   0.0 :     1 : False : False : Binary
         (147, 45) :     0 :   0.0 :     1 : False : False : Binary
         (147, 46) :     0 :   0.0 :     1 : False : False : Binary
         (147, 47) :     0 :   0.0 :     1 : False : False : Binary
         (147, 48) :     0 :   0.0 :     1 : False : False : Binary
         (147, 49) :     0 :   0.0 :     1 : False : False : Binary
         (147, 50) :     0 :   0.0 :     1 : False : False : Binary
         (147, 51) :     0 :   0.0 :     1 : False : False : Binary
         (147, 52) :     0 :   0.0 :     1 : False : False : Binary
         (147, 53) :     0 :   0.0 :     1 : False : False : Binary
         (147, 54) :     0 :   0.0 :     1 : False : False : Binary
         (147, 55) :     0 :   0.0 :     1 : False : False : Binary
         (147, 56) :     0 :   0.0 :     1 : False : False : Binary
         (147, 57) :     0 :   0.0 :     1 : False : False : Binary
         (147, 58) :     0 :   0.0 :     1 : False : False : Binary
         (147, 59) :     0 :   0.0 :     1 : False : False : Binary
         (147, 60) :     0 :   0.0 :     1 : False : False : Binary
         (147, 61) :     0 :   0.0 :     1 : False : False : Binary
         (147, 62) :     0 :   0.0 :     1 : False : False : Binary
         (147, 63) :     0 :   0.0 :     1 : False : False : Binary
         (147, 64) :     0 :   0.0 :     1 : False : False : Binary
         (147, 65) :     0 :   0.0 :     1 : False : False : Binary
         (147, 66) :     0 :   0.0 :     1 : False : False : Binary
         (147, 67) :     0 :   0.0 :     1 : False : False : Binary
         (147, 68) :     0 :   0.0 :     1 : False : False : Binary
         (147, 69) :     0 :   0.0 :     1 : False : False : Binary
         (147, 70) :     0 :   0.0 :     1 : False : False : Binary
         (147, 71) :     0 :   0.0 :     1 : False : False : Binary
         (147, 72) :     0 :   0.0 :     1 : False : False : Binary
         (147, 73) :     0 :   0.0 :     1 : False : False : Binary
         (147, 74) :     0 :   0.0 :     1 : False : False : Binary
         (147, 75) :     0 :   0.0 :     1 : False : False : Binary
         (147, 76) :     0 :   0.0 :     1 : False : False : Binary
         (147, 77) :     0 :   0.0 :     1 : False : False : Binary
         (147, 78) :     0 :   0.0 :     1 : False : False : Binary
         (147, 79) :     0 :   0.0 :     1 : False : False : Binary
         (147, 80) :     0 :   0.0 :     1 : False : False : Binary
         (147, 81) :     0 :   0.0 :     1 : False : False : Binary
         (147, 82) :     0 :   0.0 :     1 : False : False : Binary
         (147, 83) :     0 :   0.0 :     1 : False : False : Binary
         (147, 84) :     0 :   0.0 :     1 : False : False : Binary
         (147, 85) :     0 :   0.0 :     1 : False : False : Binary
         (147, 86) :     0 :   0.0 :     1 : False : False : Binary
         (147, 87) :     0 :   0.0 :     1 : False : False : Binary
         (147, 88) :     0 :   0.0 :     1 : False : False : Binary
         (147, 89) :     0 :   0.0 :     1 : False : False : Binary
         (147, 90) :     0 :   0.0 :     1 : False : False : Binary
         (147, 91) :     0 :   0.0 :     1 : False : False : Binary
         (147, 92) :     0 :   0.0 :     1 : False : False : Binary
         (147, 93) :     0 :   0.0 :     1 : False : False : Binary
         (147, 94) :     0 :   0.0 :     1 : False : False : Binary
         (147, 95) :     0 :   0.0 :     1 : False : False : Binary
         (147, 96) :     0 :   0.0 :     1 : False : False : Binary
         (147, 97) :     0 :   0.0 :     1 : False : False : Binary
         (147, 98) :     0 :   0.0 :     1 : False : False : Binary
         (147, 99) :     0 :   0.0 :     1 : False : False : Binary
        (147, 100) :     0 :   0.0 :     1 : False : False : Binary
        (147, 101) :     0 :   0.0 :     1 : False : False : Binary
        (147, 102) :     0 :   0.0 :     1 : False : False : Binary
        (147, 103) :     0 :   0.0 :     1 : False : False : Binary
        (147, 104) :     0 :   0.0 :     1 : False : False : Binary
        (147, 105) :     0 :   0.0 :     1 : False : False : Binary
        (147, 106) :     0 :   0.0 :     1 : False : False : Binary
        (147, 107) :     0 :   0.0 :     1 : False : False : Binary
        (147, 108) :     0 :   0.0 :     1 : False : False : Binary
        (147, 109) :     0 :   0.0 :     1 : False : False : Binary
        (147, 110) :     0 :   0.0 :     1 : False : False : Binary
        (147, 111) :     0 :   0.0 :     1 : False : False : Binary
        (147, 112) :     0 :   0.0 :     1 : False : False : Binary
        (147, 113) :     0 :   0.0 :     1 : False : False : Binary
        (147, 114) :     0 :   0.0 :     1 : False : False : Binary
        (147, 115) :     0 :   0.0 :     1 : False : False : Binary
        (147, 116) :     0 :   0.0 :     1 : False : False : Binary
        (147, 117) :     0 :   0.0 :     1 : False : False : Binary
        (147, 118) :     0 :   0.0 :     1 : False : False : Binary
        (147, 119) :     0 :   0.0 :     1 : False : False : Binary
        (147, 120) :     0 :   0.0 :     1 : False : False : Binary
        (147, 121) :     0 :   0.0 :     1 : False : False : Binary
        (147, 122) :     0 :   0.0 :     1 : False : False : Binary
        (147, 123) :     0 :   0.0 :     1 : False : False : Binary
        (147, 124) :     0 :   0.0 :     1 : False : False : Binary
        (147, 125) :     0 :   0.0 :     1 : False : False : Binary
        (147, 126) :     0 :   0.0 :     1 : False : False : Binary
        (147, 127) :     0 :   0.0 :     1 : False : False : Binary
        (147, 128) :     0 :   0.0 :     1 : False : False : Binary
        (147, 129) :     0 :   0.0 :     1 : False : False : Binary
        (147, 130) :     0 :   0.0 :     1 : False : False : Binary
        (147, 131) :     0 :   0.0 :     1 : False : False : Binary
        (147, 132) :     0 :   0.0 :     1 : False : False : Binary
        (147, 133) :     0 :   0.0 :     1 : False : False : Binary
        (147, 134) :     0 :   0.0 :     1 : False : False : Binary
        (147, 135) :     0 :   0.0 :     1 : False : False : Binary
        (147, 136) :     0 :   0.0 :     1 : False : False : Binary
        (147, 137) :     0 :   0.0 :     1 : False : False : Binary
        (147, 138) :     0 :   0.0 :     1 : False : False : Binary
        (147, 139) :     0 :   0.0 :     1 : False : False : Binary
        (147, 140) :     0 :   0.0 :     1 : False : False : Binary
        (147, 141) :     0 :   0.0 :     1 : False : False : Binary
        (147, 142) :     0 :   0.0 :     1 : False : False : Binary
        (147, 143) :     0 :   0.0 :     1 : False : False : Binary
        (147, 144) :     0 :   0.0 :     1 : False : False : Binary
        (147, 145) :     0 :   0.0 :     1 : False : False : Binary
        (147, 146) :     0 :   0.0 :     1 : False : False : Binary
        (147, 147) :     0 :   0.0 :     1 : False : False : Binary
        (147, 148) :     0 :   0.0 :     1 : False : False : Binary
        (147, 149) :     0 :   0.0 :     1 : False : False : Binary
        (147, 150) :     0 :   0.0 :     1 : False : False : Binary
        (147, 151) :     0 :   0.0 :     1 : False : False : Binary
        (147, 152) :     0 :   0.0 :     1 : False : False : Binary
          (148, 0) :     0 :   0.0 :     1 : False : False : Binary
          (148, 1) :     0 :   0.0 :     1 : False : False : Binary
          (148, 2) :     0 :   0.0 :     1 : False : False : Binary
          (148, 3) :     0 :   0.0 :     1 : False : False : Binary
          (148, 4) :     0 :   0.0 :     1 : False : False : Binary
          (148, 5) :     0 :   0.0 :     1 : False : False : Binary
          (148, 6) :     0 :   0.0 :     1 : False : False : Binary
          (148, 7) :     0 :   0.0 :     1 : False : False : Binary
          (148, 8) :     0 :   0.0 :     1 : False : False : Binary
          (148, 9) :     0 :   0.0 :     1 : False : False : Binary
         (148, 10) :     0 :   0.0 :     1 : False : False : Binary
         (148, 11) :     0 :   0.0 :     1 : False : False : Binary
         (148, 12) :     0 :   0.0 :     1 : False : False : Binary
         (148, 13) :     0 :   0.0 :     1 : False : False : Binary
         (148, 14) :     0 :   0.0 :     1 : False : False : Binary
         (148, 15) :     0 :   0.0 :     1 : False : False : Binary
         (148, 16) :     0 :   0.0 :     1 : False : False : Binary
         (148, 17) :     0 :   0.0 :     1 : False : False : Binary
         (148, 18) :     0 :   0.0 :     1 : False : False : Binary
         (148, 19) :     0 :   0.0 :     1 : False : False : Binary
         (148, 20) :     0 :   0.0 :     1 : False : False : Binary
         (148, 21) :     0 :   0.0 :     1 : False : False : Binary
         (148, 22) :     0 :   0.0 :     1 : False : False : Binary
         (148, 23) :     0 :   0.0 :     1 : False : False : Binary
         (148, 24) :     0 :   0.0 :     1 : False : False : Binary
         (148, 25) :     0 :   0.0 :     1 : False : False : Binary
         (148, 26) :     0 :   0.0 :     1 : False : False : Binary
         (148, 27) :     0 :   0.0 :     1 : False : False : Binary
         (148, 28) :     0 :   0.0 :     1 : False : False : Binary
         (148, 29) :     0 :   0.0 :     1 : False : False : Binary
         (148, 30) :     0 :   0.0 :     1 : False : False : Binary
         (148, 31) :     0 :   0.0 :     1 : False : False : Binary
         (148, 32) :     0 :   0.0 :     1 : False : False : Binary
         (148, 33) :     0 :   0.0 :     1 : False : False : Binary
         (148, 34) :     0 :   0.0 :     1 : False : False : Binary
         (148, 35) :     0 :   0.0 :     1 : False : False : Binary
         (148, 36) :     0 :   0.0 :     1 : False : False : Binary
         (148, 37) :     0 :   0.0 :     1 : False : False : Binary
         (148, 38) :     0 :   0.0 :     1 : False : False : Binary
         (148, 39) :     0 :   0.0 :     1 : False : False : Binary
         (148, 40) :     0 :   0.0 :     1 : False : False : Binary
         (148, 41) :     0 :   0.0 :     1 : False : False : Binary
         (148, 42) :     0 :   0.0 :     1 : False : False : Binary
         (148, 43) :     0 :   0.0 :     1 : False : False : Binary
         (148, 44) :     0 :   0.0 :     1 : False : False : Binary
         (148, 45) :     0 :   0.0 :     1 : False : False : Binary
         (148, 46) :     0 :   0.0 :     1 : False : False : Binary
         (148, 47) :     0 :   0.0 :     1 : False : False : Binary
         (148, 48) :     0 :   0.0 :     1 : False : False : Binary
         (148, 49) :     0 :   0.0 :     1 : False : False : Binary
         (148, 50) :     0 :   0.0 :     1 : False : False : Binary
         (148, 51) :     0 :   0.0 :     1 : False : False : Binary
         (148, 52) :     0 :   0.0 :     1 : False : False : Binary
         (148, 53) :     0 :   0.0 :     1 : False : False : Binary
         (148, 54) :     0 :   0.0 :     1 : False : False : Binary
         (148, 55) :     0 :   0.0 :     1 : False : False : Binary
         (148, 56) :     0 :   0.0 :     1 : False : False : Binary
         (148, 57) :     0 :   0.0 :     1 : False : False : Binary
         (148, 58) :     0 :   0.0 :     1 : False : False : Binary
         (148, 59) :     0 :   0.0 :     1 : False : False : Binary
         (148, 60) :     0 :   0.0 :     1 : False : False : Binary
         (148, 61) :     0 :   0.0 :     1 : False : False : Binary
         (148, 62) :     0 :   0.0 :     1 : False : False : Binary
         (148, 63) :     0 :   0.0 :     1 : False : False : Binary
         (148, 64) :     0 :   0.0 :     1 : False : False : Binary
         (148, 65) :     0 :   0.0 :     1 : False : False : Binary
         (148, 66) :     0 :   0.0 :     1 : False : False : Binary
         (148, 67) :     0 :   0.0 :     1 : False : False : Binary
         (148, 68) :     0 :   0.0 :     1 : False : False : Binary
         (148, 69) :     0 :   0.0 :     1 : False : False : Binary
         (148, 70) :     0 :   0.0 :     1 : False : False : Binary
         (148, 71) :     0 :   0.0 :     1 : False : False : Binary
         (148, 72) :     0 :   0.0 :     1 : False : False : Binary
         (148, 73) :     0 :   0.0 :     1 : False : False : Binary
         (148, 74) :     0 :   0.0 :     1 : False : False : Binary
         (148, 75) :     0 :   0.0 :     1 : False : False : Binary
         (148, 76) :     0 :   0.0 :     1 : False : False : Binary
         (148, 77) :     0 :   0.0 :     1 : False : False : Binary
         (148, 78) :     0 :   0.0 :     1 : False : False : Binary
         (148, 79) :     0 :   0.0 :     1 : False : False : Binary
         (148, 80) :     0 :   0.0 :     1 : False : False : Binary
         (148, 81) :     0 :   0.0 :     1 : False : False : Binary
         (148, 82) :     0 :   0.0 :     1 : False : False : Binary
         (148, 83) :     0 :   0.0 :     1 : False : False : Binary
         (148, 84) :     0 :   0.0 :     1 : False : False : Binary
         (148, 85) :     0 :   0.0 :     1 : False : False : Binary
         (148, 86) :     0 :   0.0 :     1 : False : False : Binary
         (148, 87) :     0 :   0.0 :     1 : False : False : Binary
         (148, 88) :     0 :   0.0 :     1 : False : False : Binary
         (148, 89) :     0 :   0.0 :     1 : False : False : Binary
         (148, 90) :     0 :   0.0 :     1 : False : False : Binary
         (148, 91) :     0 :   0.0 :     1 : False : False : Binary
         (148, 92) :     0 :   0.0 :     1 : False : False : Binary
         (148, 93) :     0 :   0.0 :     1 : False : False : Binary
         (148, 94) :     0 :   0.0 :     1 : False : False : Binary
         (148, 95) :     0 :   0.0 :     1 : False : False : Binary
         (148, 96) :     0 :   0.0 :     1 : False : False : Binary
         (148, 97) :     0 :   0.0 :     1 : False : False : Binary
         (148, 98) :     0 :   0.0 :     1 : False : False : Binary
         (148, 99) :     0 :   0.0 :     1 : False : False : Binary
        (148, 100) :     0 :   0.0 :     1 : False : False : Binary
        (148, 101) :     0 :   0.0 :     1 : False : False : Binary
        (148, 102) :     0 :   0.0 :     1 : False : False : Binary
        (148, 103) :     0 :   0.0 :     1 : False : False : Binary
        (148, 104) :     0 :   0.0 :     1 : False : False : Binary
        (148, 105) :     0 :   0.0 :     1 : False : False : Binary
        (148, 106) :     0 :   0.0 :     1 : False : False : Binary
        (148, 107) :     0 :   0.0 :     1 : False : False : Binary
        (148, 108) :     0 :   0.0 :     1 : False : False : Binary
        (148, 109) :     0 :   0.0 :     1 : False : False : Binary
        (148, 110) :     0 :   0.0 :     1 : False : False : Binary
        (148, 111) :     0 :   0.0 :     1 : False : False : Binary
        (148, 112) :     0 :   0.0 :     1 : False : False : Binary
        (148, 113) :     0 :   0.0 :     1 : False : False : Binary
        (148, 114) :     0 :   0.0 :     1 : False : False : Binary
        (148, 115) :     0 :   0.0 :     1 : False : False : Binary
        (148, 116) :     0 :   0.0 :     1 : False : False : Binary
        (148, 117) :     0 :   0.0 :     1 : False : False : Binary
        (148, 118) :     0 :   0.0 :     1 : False : False : Binary
        (148, 119) :     0 :   0.0 :     1 : False : False : Binary
        (148, 120) :     0 :   0.0 :     1 : False : False : Binary
        (148, 121) :     0 :   0.0 :     1 : False : False : Binary
        (148, 122) :     0 :   0.0 :     1 : False : False : Binary
        (148, 123) :     0 :   0.0 :     1 : False : False : Binary
        (148, 124) :     0 :   0.0 :     1 : False : False : Binary
        (148, 125) :     0 :   0.0 :     1 : False : False : Binary
        (148, 126) :     0 :   0.0 :     1 : False : False : Binary
        (148, 127) :     0 :   0.0 :     1 : False : False : Binary
        (148, 128) :     0 :   0.0 :     1 : False : False : Binary
        (148, 129) :     0 :   0.0 :     1 : False : False : Binary
        (148, 130) :     0 :   0.0 :     1 : False : False : Binary
        (148, 131) :     0 :   0.0 :     1 : False : False : Binary
        (148, 132) :     0 :   0.0 :     1 : False : False : Binary
        (148, 133) :     0 :   0.0 :     1 : False : False : Binary
        (148, 134) :     0 :   0.0 :     1 : False : False : Binary
        (148, 135) :     0 :   0.0 :     1 : False : False : Binary
        (148, 136) :     0 :   0.0 :     1 : False : False : Binary
        (148, 137) :     0 :   0.0 :     1 : False : False : Binary
        (148, 138) :     0 :   0.0 :     1 : False : False : Binary
        (148, 139) :     0 :   0.0 :     1 : False : False : Binary
        (148, 140) :     0 :   0.0 :     1 : False : False : Binary
        (148, 141) :     0 :   0.0 :     1 : False : False : Binary
        (148, 142) :     0 :   0.0 :     1 : False : False : Binary
        (148, 143) :     0 :   0.0 :     1 : False : False : Binary
        (148, 144) :     0 :   0.0 :     1 : False : False : Binary
        (148, 145) :     0 :   0.0 :     1 : False : False : Binary
        (148, 146) :     0 :   0.0 :     1 : False : False : Binary
        (148, 147) :     0 :   0.0 :     1 : False : False : Binary
        (148, 148) :     0 :   0.0 :     1 : False : False : Binary
        (148, 149) :     0 :   0.0 :     1 : False : False : Binary
        (148, 150) :     0 :   0.0 :     1 : False : False : Binary
        (148, 151) :     0 :   0.0 :     1 : False : False : Binary
        (148, 152) :     0 :   0.0 :     1 : False : False : Binary
          (149, 0) :     0 :   0.0 :     1 : False : False : Binary
          (149, 1) :     0 :   0.0 :     1 : False : False : Binary
          (149, 2) :     0 :   0.0 :     1 : False : False : Binary
          (149, 3) :     0 :   0.0 :     1 : False : False : Binary
          (149, 4) :     0 :   0.0 :     1 : False : False : Binary
          (149, 5) :     0 :   0.0 :     1 : False : False : Binary
          (149, 6) :     0 :   0.0 :     1 : False : False : Binary
          (149, 7) :     0 :   0.0 :     1 : False : False : Binary
          (149, 8) :     0 :   0.0 :     1 : False : False : Binary
          (149, 9) :     0 :   0.0 :     1 : False : False : Binary
         (149, 10) :     0 :   0.0 :     1 : False : False : Binary
         (149, 11) :     0 :   0.0 :     1 : False : False : Binary
         (149, 12) :     0 :   0.0 :     1 : False : False : Binary
         (149, 13) :     0 :   0.0 :     1 : False : False : Binary
         (149, 14) :     0 :   0.0 :     1 : False : False : Binary
         (149, 15) :     0 :   0.0 :     1 : False : False : Binary
         (149, 16) :     0 :   0.0 :     1 : False : False : Binary
         (149, 17) :     0 :   0.0 :     1 : False : False : Binary
         (149, 18) :     0 :   0.0 :     1 : False : False : Binary
         (149, 19) :     0 :   0.0 :     1 : False : False : Binary
         (149, 20) :     0 :   0.0 :     1 : False : False : Binary
         (149, 21) :     0 :   0.0 :     1 : False : False : Binary
         (149, 22) :     0 :   0.0 :     1 : False : False : Binary
         (149, 23) :     0 :   0.0 :     1 : False : False : Binary
         (149, 24) :     0 :   0.0 :     1 : False : False : Binary
         (149, 25) :     0 :   0.0 :     1 : False : False : Binary
         (149, 26) :     0 :   0.0 :     1 : False : False : Binary
         (149, 27) :     0 :   0.0 :     1 : False : False : Binary
         (149, 28) :     0 :   0.0 :     1 : False : False : Binary
         (149, 29) :     0 :   0.0 :     1 : False : False : Binary
         (149, 30) :     0 :   0.0 :     1 : False : False : Binary
         (149, 31) :     0 :   0.0 :     1 : False : False : Binary
         (149, 32) :     0 :   0.0 :     1 : False : False : Binary
         (149, 33) :     0 :   0.0 :     1 : False : False : Binary
         (149, 34) :     0 :   0.0 :     1 : False : False : Binary
         (149, 35) :     0 :   0.0 :     1 : False : False : Binary
         (149, 36) :     0 :   0.0 :     1 : False : False : Binary
         (149, 37) :     0 :   0.0 :     1 : False : False : Binary
         (149, 38) :     0 :   0.0 :     1 : False : False : Binary
         (149, 39) :     0 :   0.0 :     1 : False : False : Binary
         (149, 40) :     0 :   0.0 :     1 : False : False : Binary
         (149, 41) :     0 :   0.0 :     1 : False : False : Binary
         (149, 42) :     0 :   0.0 :     1 : False : False : Binary
         (149, 43) :     0 :   0.0 :     1 : False : False : Binary
         (149, 44) :     0 :   0.0 :     1 : False : False : Binary
         (149, 45) :     0 :   0.0 :     1 : False : False : Binary
         (149, 46) :     0 :   0.0 :     1 : False : False : Binary
         (149, 47) :     0 :   0.0 :     1 : False : False : Binary
         (149, 48) :     0 :   0.0 :     1 : False : False : Binary
         (149, 49) :     0 :   0.0 :     1 : False : False : Binary
         (149, 50) :     0 :   0.0 :     1 : False : False : Binary
         (149, 51) :     0 :   0.0 :     1 : False : False : Binary
         (149, 52) :     0 :   0.0 :     1 : False : False : Binary
         (149, 53) :     0 :   0.0 :     1 : False : False : Binary
         (149, 54) :     0 :   0.0 :     1 : False : False : Binary
         (149, 55) :     0 :   0.0 :     1 : False : False : Binary
         (149, 56) :     0 :   0.0 :     1 : False : False : Binary
         (149, 57) :     0 :   0.0 :     1 : False : False : Binary
         (149, 58) :     0 :   0.0 :     1 : False : False : Binary
         (149, 59) :     0 :   0.0 :     1 : False : False : Binary
         (149, 60) :     0 :   0.0 :     1 : False : False : Binary
         (149, 61) :     0 :   0.0 :     1 : False : False : Binary
         (149, 62) :     0 :   0.0 :     1 : False : False : Binary
         (149, 63) :     0 :   0.0 :     1 : False : False : Binary
         (149, 64) :     0 :   0.0 :     1 : False : False : Binary
         (149, 65) :     0 :   0.0 :     1 : False : False : Binary
         (149, 66) :     0 :   0.0 :     1 : False : False : Binary
         (149, 67) :     0 :   0.0 :     1 : False : False : Binary
         (149, 68) :     0 :   0.0 :     1 : False : False : Binary
         (149, 69) :     0 :   0.0 :     1 : False : False : Binary
         (149, 70) :     0 :   0.0 :     1 : False : False : Binary
         (149, 71) :     0 :   0.0 :     1 : False : False : Binary
         (149, 72) :     0 :   0.0 :     1 : False : False : Binary
         (149, 73) :     0 :   0.0 :     1 : False : False : Binary
         (149, 74) :     0 :   0.0 :     1 : False : False : Binary
         (149, 75) :     0 :   0.0 :     1 : False : False : Binary
         (149, 76) :     0 :   0.0 :     1 : False : False : Binary
         (149, 77) :     0 :   0.0 :     1 : False : False : Binary
         (149, 78) :     0 :   0.0 :     1 : False : False : Binary
         (149, 79) :     0 :   0.0 :     1 : False : False : Binary
         (149, 80) :     0 :   0.0 :     1 : False : False : Binary
         (149, 81) :     0 :   0.0 :     1 : False : False : Binary
         (149, 82) :     0 :   0.0 :     1 : False : False : Binary
